"Status_Checking_Acc","Duration_in_Months","Credit_History","Savings_Acc","Purposre_Credit_Taken","Age","Property","Default_On_Payment","Duration_Monthwise","Duration_Dummy","Account_Status","Cedit_History_Dummy","Purpose_for_Credit","Savings_Acc_Dummy","Property_Dummy","Default_On_Payment1","predicted"
"A14","36","A32","A63","A40",36,"A122",0,"20to40",2,4,2,0,2,2,"0",0.146350581923044
"A14","24","A34","A64","A40",60,"A121",0,"20to40",2,4,4,0,3,1,"0",0.0357742581992804
"A12","9","A32","A65","A42",24,"A123",0,"lessthan20",1,2,2,2,4,3,"0",0.248950724173677
"A12","18","A32","A62","A40",30,"A123",0,"lessthan20",1,2,2,0,1,3,"0",0.376146650949145
"A12","18","A34","A61","A43",33,"A123",1,"lessthan20",1,2,4,3,0,3,"1",0.252117653711121
"A14","30","A31","A65","A41",53,"A121",1,"20to40",2,4,1,1,4,1,"1",0.0881729890420907
"A12","48","A33","A65","A49",38,"A124",0,"morethan40",3,2,3,9,4,4,"0",0.362163437469029
"A11","60","A33","A61","A49",63,"A124",1,"morethan40",3,1,3,9,0,4,"1",0.634251200408347
"A14","39","A32","A63","A41",24,"A123",0,"20to40",2,4,2,1,2,3,"0",0.205337588017649
"A11","48","A32","A61","A43",31,"A123",1,"morethan40",3,1,2,3,0,3,"1",0.759332298466383
"A11","12","A32","A61","A42",21,"A122",0,"lessthan20",1,1,2,2,0,2,"0",0.53238671404681
"A14","24","A34","A64","A43",34,"A123",0,"20to40",2,4,4,3,3,3,"0",0.0789183919514132
"A14","12","A34","A63","A40",44,"A121",0,"lessthan20",1,4,4,0,2,1,"0",0.0351624897129325
"A14","12","A32","A61","A42",50,"A121",0,"lessthan20",1,4,2,2,0,1,"0",0.0957106363203133
"A11","12","A32","A65","A46",23,"A122",0,"lessthan20",1,1,2,6,4,2,"0",0.30651619570004
"A11","40","A34","A61","A46",27,"A124",1,"morethan40",3,1,4,6,0,4,"1",0.668559759103221
"A12","48","A30","A61","A410",32,"A122",1,"morethan40",3,2,0,10,0,2,"1",0.722485634341095
"A12","12","A30","A61","A48",31,"A121",0,"lessthan20",1,2,0,8,0,1,"0",0.456831874562127
"A12","27","A32","A61","A49",32,"A122",0,"20to40",2,2,2,9,0,2,"0",0.446629999069552
"A11","12","A32","A61","A48",21,"A122",1,"lessthan20",1,1,2,8,0,2,"1",0.516746293589595
"A13","12","A32","A61","A43",44,"A123",0,"lessthan20",1,3,2,3,0,3,"0",0.253191814913218
"A11","24","A31","A61","A40",29,"A124",1,"20to40",2,1,1,0,0,4,"1",0.798759578564282
"A12","9","A34","A61","A42",35,"A123",0,"lessthan20",1,2,4,2,0,3,"0",0.249027611532669
"A14","10","A32","A61","A40",64,"A123",0,"lessthan20",1,4,2,0,0,3,"0",0.130702819795296
"A14","39","A32","A63","A41",24,"A123",0,"20to40",2,4,2,1,2,3,"0",0.205337588017649
"A14","24","A32","A61","A41",35,"A123",0,"20to40",2,4,2,1,0,3,"0",0.256827188066643
"A14","18","A32","A65","A40",68,"A123",1,"lessthan20",1,4,2,0,4,3,"1",0.0559330949228929
"A14","12","A32","A61","A42",31,"A121",0,"lessthan20",1,4,2,2,0,1,"0",0.120236675184624
"A12","24","A34","A61","A410",39,"A123",1,"20to40",2,2,4,10,0,3,"1",0.312441393099258
"A14","6","A34","A61","A43",28,"A123",0,"lessthan20",1,4,4,3,0,3,"0",0.102401057279329
"A11","18","A32","A61","A42",33,"A123",1,"lessthan20",1,1,2,2,0,3,"1",0.556639641896584
"A13","18","A32","A61","A40",23,"A123",0,"lessthan20",1,3,2,0,0,3,"0",0.316962906628643
"A12","24","A32","A62","A43",22,"A123",1,"20to40",2,2,2,3,1,3,"1",0.505713227957395
"A14","36","A34","A65","A41",30,"A123",0,"20to40",2,4,4,1,4,3,"0",0.0690240846030765
"A14","12","A34","A65","A46",37,"A122",0,"lessthan20",1,4,4,6,4,2,"0",0.0304721843389358
"A11","24","A32","A65","A41",49,"A124",0,"20to40",2,1,2,1,4,4,"0",0.464317986128286
"A14","24","A32","A64","A49",54,"A122",1,"20to40",2,4,2,9,3,2,"1",0.0895506181091407
"A14","12","A34","A63","A42",37,"A123",0,"lessthan20",1,4,4,2,2,3,"0",0.0617922528311424
"A14","24","A32","A61","A49",25,"A121",0,"20to40",2,4,2,9,0,1,"0",0.177975954484596
"A11","18","A34","A61","A40",33,"A121",1,"lessthan20",1,1,4,0,0,1,"1",0.269112435185419
"A12","15","A32","A62","A40",28,"A123",1,"lessthan20",1,2,2,0,1,3,"1",0.382481699607567
"A13","12","A32","A61","A42",46,"A123",0,"lessthan20",1,3,2,2,0,3,"0",0.25009300993436
"A11","6","A34","A65","A43",67,"A121",0,"lessthan20",1,1,4,3,4,1,"0",0.085849740174284
"A14","12","A31","A63","A48",35,"A121",0,"lessthan20",1,4,1,8,2,1,"0",0.101476169834434
"A14","24","A34","A61","A43",33,"A123",0,"20to40",2,4,4,3,0,3,"0",0.143615335194913
"A12","18","A34","A61","A43",48,"A121",0,"lessthan20",1,2,4,3,0,1,"0",0.140919280545722
"A14","18","A32","A61","A43",32,"A123",0,"lessthan20",1,4,2,3,0,3,"0",0.183084975086908
"A11","24","A32","A65","A40",32,"A124",1,"20to40",2,1,2,0,4,4,"1",0.524032156879533
"A14","12","A34","A62","A40",51,"A123",0,"lessthan20",1,4,4,0,1,3,"0",0.0648712724618515
"A11","45","A32","A61","A43",23,"A124",1,"morethan40",3,1,2,3,0,4,"1",0.819935762428771
"A14","18","A32","A62","A49",24,"A122",0,"lessthan20",1,4,2,9,1,2,"0",0.126828897787854
"A12","24","A34","A61","A42",25,"A123",1,"20to40",2,2,4,2,0,3,"1",0.373613087282339
"A14","12","A32","A61","A40",49,"A121",0,"lessthan20",1,4,2,0,0,1,"0",0.0987261124119441
"A14","15","A34","A63","A43",47,"A122",0,"lessthan20",1,4,4,3,2,2,"0",0.04211011839683
"A14","24","A33","A61","A49",27,"A123",1,"20to40",2,4,3,9,0,3,"1",0.19733330929631
"A14","24","A34","A62","A43",36,"A121",0,"20to40",2,4,4,3,1,1,"0",0.0715032903923432
"A11","15","A32","A61","A49",22,"A122",0,"lessthan20",1,1,2,9,0,2,"0",0.510774089772476
"A12","30","A32","A61","A40",24,"A124",1,"20to40",2,2,2,0,0,4,"1",0.623851346892928
"A12","18","A32","A64","A49",35,"A122",0,"lessthan20",1,2,2,9,3,2,"0",0.203384517720986
"A14","9","A34","A61","A40",30,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.063870939869242
"A14","12","A34","A61","A42",22,"A122",0,"lessthan20",1,4,4,2,0,2,"0",0.0879517152641342
"A12","12","A32","A64","A42",19,"A121",0,"lessthan20",1,2,2,2,3,1,"0",0.208153383344594
"A14","24","A32","A61","A41",29,"A124",0,"20to40",2,4,2,1,0,4,"0",0.326833132496486
"A11","24","A31","A63","A42",30,"A124",1,"20to40",2,1,1,2,2,4,"1",0.712071632307962
"A11","6","A34","A65","A40",44,"A121",0,"lessthan20",1,1,4,0,4,1,"0",0.116645057035794
"A13","24","A34","A64","A49",36,"A121",0,"20to40",2,3,4,9,3,1,"0",0.0765692255102716
"A12","12","A32","A65","A42",25,"A122",1,"lessthan20",1,2,2,2,4,2,"1",0.201502971397051
"A14","15","A34","A61","A42",24,"A123",0,"lessthan20",1,4,4,2,0,3,"0",0.108461184180215
"A14","15","A32","A61","A41",33,"A123",0,"lessthan20",1,4,2,1,0,3,"0",0.184202153466653
"A12","24","A32","A62","A43",22,"A123",1,"20to40",2,2,2,3,1,3,"1",0.505713227957395
"A13","36","A32","A61","A43",31,"A123",0,"20to40",2,3,2,3,0,3,"0",0.388352922767616
"A14","24","A32","A62","A40",41,"A121",0,"20to40",2,4,2,0,1,1,"0",0.133463432838212
"A11","24","A32","A61","A43",32,"A122",1,"20to40",2,1,2,3,0,2,"1",0.604391138143452
"A14","6","A32","A61","A43",29,"A121",0,"lessthan20",1,4,2,3,0,1,"0",0.121988218671545
"A11","15","A33","A61","A42",27,"A122",0,"lessthan20",1,1,3,2,0,2,"0",0.421766567417244
"A12","21","A32","A62","A49",61,"A123",1,"20to40",2,2,2,9,1,3,"1",0.36248914239926
"A12","6","A31","A62","A40",32,"A122",1,"lessthan20",1,2,1,0,1,2,"1",0.394706244058502
"A14","18","A34","A61","A42",28,"A124",0,"lessthan20",1,4,4,2,0,4,"0",0.129982148889797
"A14","36","A33","A61","A43",34,"A121",0,"20to40",2,4,3,3,0,1,"0",0.124224477554718
"A12","18","A33","A65","A40",43,"A123",0,"lessthan20",1,2,3,0,4,3,"0",0.154012804301566
"A11","12","A30","A61","A45",28,"A121",1,"lessthan20",1,1,0,5,0,1,"1",0.616328131396181
"A14","7","A33","A65","A43",36,"A124",0,"lessthan20",1,4,3,3,4,4,"0",0.0736355977354302
"A11","15","A32","A61","A40",23,"A123",0,"lessthan20",1,1,2,0,0,3,"0",0.594592343764376
"A14","12","A34","A61","A49",42,"A123",1,"lessthan20",1,4,4,9,0,3,"1",0.0815176682929131
"A11","15","A34","A61","A42",25,"A122",0,"lessthan20",1,1,4,2,0,2,"0",0.34228084029674
"A12","54","A30","A61","A49",58,"A124",1,"morethan40",3,2,0,9,0,4,"1",0.756941336564883
"A12","9","A32","A61","A43",27,"A123",0,"lessthan20",1,2,2,3,0,3,"0",0.431050472870803
"A11","24","A31","A61","A42",55,"A122",1,"20to40",2,1,1,2,0,2,"1",0.619949045309801
"A14","18","A32","A61","A43",33,"A121",0,"lessthan20",1,4,2,3,0,1,"0",0.116340332466062
"A12","12","A34","A61","A40",47,"A121",0,"lessthan20",1,2,4,0,0,1,"0",0.146432213251881
"A14","33","A33","A61","A49",26,"A123",0,"20to40",2,4,3,9,0,3,"0",0.199473034147535
"A11","24","A32","A65","A42",20,"A123",1,"20to40",2,1,2,2,4,3,"1",0.494372732924563
"A12","36","A31","A65","A44",29,"A124",0,"20to40",2,2,1,4,4,4,"0",0.471009692586797
"A12","12","A32","A61","A43",23,"A121",1,"lessthan20",1,2,2,3,0,1,"1",0.322509438251948
"A11","6","A34","A61","A42",44,"A121",1,"lessthan20",1,1,4,2,0,1,"1",0.237210844592347
"A14","15","A33","A64","A42",30,"A122",0,"lessthan20",1,4,3,2,3,2,"0",0.0606477447451293
"A12","11","A32","A64","A42",20,"A121",0,"lessthan20",1,2,2,2,3,1,"0",0.205944499754414
"A14","24","A32","A61","A41",38,"A123",0,"20to40",2,4,2,1,0,3,"0",0.249199224773502
"A11","6","A32","A63","A41",23,"A122",0,"lessthan20",1,1,2,1,2,2,"0",0.419345819557454
"A12","12","A32","A62","A49",23,"A121",0,"lessthan20",1,2,2,9,1,1,"0",0.264181369097296
"A12","9","A32","A63","A43",66,"A121",0,"lessthan20",1,2,2,3,2,1,"0",0.146849844671739
"A13","24","A34","A65","A43",31,"A123",0,"20to40",2,3,4,3,4,3,"0",0.112969199457386
"A14","15","A32","A63","A44",36,"A122",0,"lessthan20",1,4,2,4,2,2,"0",0.094675026938708
"A14","24","A34","A61","A45",44,"A124",0,"20to40",2,4,4,5,0,4,"0",0.155089748790519
"A14","12","A34","A61","A46",57,"A124",0,"lessthan20",1,4,4,6,0,4,"0",0.0884185174624241
"A12","8","A32","A61","A49",26,"A121",0,"lessthan20",1,2,2,9,0,1,"0",0.300410478006185
"A12","12","A32","A61","A45",30,"A123",1,"lessthan20",1,2,2,5,0,3,"1",0.41609246923377
"A12","12","A34","A62","A40",27,"A123",0,"lessthan20",1,2,4,0,1,3,"0",0.232431526415188
"A12","36","A32","A61","A43",24,"A123",0,"20to40",2,2,2,3,0,3,"0",0.553620981866217
"A13","24","A32","A61","A42",26,"A121",0,"20to40",2,3,2,2,0,1,"0",0.290072821134109
"A12","18","A34","A61","A42",40,"A122",0,"lessthan20",1,2,4,2,0,2,"0",0.193046866125571
"A14","18","A34","A61","A40",30,"A122",0,"lessthan20",1,4,4,0,0,2,"0",0.0812388805209071
"A14","11","A34","A61","A40",39,"A122",0,"lessthan20",1,4,4,0,0,2,"0",0.0726471692891962
"A14","12","A34","A61","A43",35,"A122",0,"lessthan20",1,4,4,3,0,2,"0",0.0741747196616847
"A11","36","A32","A61","A42",37,"A122",0,"20to40",2,1,2,2,0,2,"0",0.590728503001459
"A13","36","A32","A61","A43",23,"A121",0,"20to40",2,3,2,3,0,1,"0",0.296270544565022
"A13","15","A32","A61","A49",26,"A122",0,"lessthan20",1,3,2,9,0,2,"0",0.238401922723102
"A14","30","A34","A65","A43",40,"A123",0,"20to40",2,4,4,3,4,3,"0",0.0596798675648509
"A11","24","A32","A61","A40",45,"A121",1,"20to40",2,1,2,0,0,1,"1",0.505248275550803
"A14","6","A32","A63","A45",23,"A121",0,"lessthan20",1,4,2,5,2,1,"0",0.0868554242809629
"A11","12","A32","A61","A43",20,"A121",0,"lessthan20",1,1,2,3,0,1,"0",0.468410367248837
"A14","18","A34","A64","A43",46,"A123",0,"lessthan20",1,4,4,3,3,3,"0",0.0443152069317475
"A11","12","A32","A61","A46",40,"A123",1,"lessthan20",1,1,2,6,0,3,"1",0.522869994743526
"A11","6","A34","A61","A40",40,"A121",0,"lessthan20",1,1,4,0,0,1,"0",0.250995585288351
"A12","12","A32","A61","A42",37,"A122",1,"lessthan20",1,2,2,2,0,2,"1",0.34053481395852
"A12","20","A33","A61","A410",29,"A123",0,"20to40",2,2,3,10,0,3,"0",0.428087261850922
"A11","21","A34","A61","A40",65,"A121",0,"20to40",2,1,4,0,0,1,"0",0.273458104920233
"A11","48","A34","A61","A41",58,"A124",1,"morethan40",3,1,4,1,0,4,"1",0.583428635362702
"A12","12","A32","A61","A43",22,"A123",0,"lessthan20",1,2,2,3,0,3,"0",0.447618973134124
"A12","48","A32","A65","A410",40,"A124",0,"morethan40",3,2,2,10,4,4,"0",0.440577481109594
"A11","24","A34","A64","A43",57,"A122",0,"20to40",2,1,4,3,3,2,"0",0.214212849029961
"A14","24","A33","A63","A49",44,"A123",0,"20to40",2,4,3,9,2,3,"0",0.111997424014188
"A14","6","A34","A62","A40",52,"A123",0,"lessthan20",1,4,4,0,1,3,"0",0.0640598650247403
"A11","12","A32","A61","A42",38,"A122",0,"lessthan20",1,1,2,2,0,2,"0",0.475272110321846
"A14","24","A32","A65","A43",25,"A123",0,"20to40",2,4,2,3,4,3,"0",0.138673083558862
"A14","36","A32","A65","A43",25,"A123",0,"20to40",2,4,2,3,4,3,"0",0.138673083558862
"A14","21","A33","A63","A49",41,"A121",1,"20to40",2,4,3,9,2,1,"1",0.0725172573633465
"A14","18","A31","A61","A40",39,"A124",1,"lessthan20",1,4,1,0,0,4,"1",0.281988579118768
"A14","12","A32","A64","A41",55,"A122",0,"lessthan20",1,4,2,1,3,2,"0",0.0628860787012046
"A11","24","A32","A61","A43",28,"A123",0,"20to40",2,1,2,3,0,3,"0",0.67631079190678
"A12","30","A32","A61","A42",22,"A122",0,"20to40",2,2,2,2,0,2,"0",0.498354155100745
"A14","24","A32","A61","A43",28,"A123",0,"20to40",2,4,2,3,0,3,"0",0.271059828593029
"A12","18","A32","A61","A40",28,"A121",0,"lessthan20",1,2,2,0,0,1,"0",0.314713365734181
"A11","12","A32","A61","A43",20,"A121",0,"lessthan20",1,1,2,3,0,1,"0",0.468410367248837
"A14","10","A32","A65","A41",31,"A121",0,"lessthan20",1,4,2,1,4,1,"0",0.0543101735112801
"A12","48","A33","A65","A49",38,"A124",0,"morethan40",3,2,3,9,4,4,"0",0.362163437469029
"A13","10","A32","A61","A40",37,"A122",0,"lessthan20",1,3,2,0,0,2,"0",0.228750612512257
"A12","9","A32","A61","A42",29,"A123",1,"lessthan20",1,2,2,2,0,3,"1",0.427019544175051
"A14","9","A34","A65","A46",41,"A122",0,"lessthan20",1,4,4,6,4,2,"0",0.0289217948727626
"A11","30","A34","A62","A41",24,"A123",0,"20to40",2,1,4,1,1,3,"0",0.465845033209523
"A13","9","A30","A61","A43",34,"A123",1,"lessthan20",1,3,0,3,0,3,"1",0.445699730405187
"A11","15","A30","A61","A40",33,"A123",1,"lessthan20",1,1,0,0,0,3,"1",0.726611791152464
"A11","18","A34","A61","A45",55,"A124",1,"lessthan20",1,1,4,5,0,4,"1",0.361325159341418
"A14","18","A32","A62","A49",24,"A122",0,"lessthan20",1,4,2,9,1,2,"0",0.126828897787854
"A14","20","A34","A65","A40",44,"A121",0,"20to40",2,4,4,0,4,1,"0",0.0356331108533412
"A12","9","A34","A64","A46",32,"A124",1,"lessthan20",1,2,4,6,3,4,"1",0.181815255825138
"A14","36","A33","A61","A43",34,"A121",0,"20to40",2,4,3,3,0,1,"0",0.124224477554718
"A12","6","A31","A62","A40",32,"A122",1,"lessthan20",1,2,1,0,1,2,"1",0.394706244058502
"A11","33","A34","A63","A42",23,"A123",1,"20to40",2,1,4,2,2,3,"1",0.412607090551634
"A14","12","A34","A63","A42",37,"A123",0,"lessthan20",1,4,4,2,2,3,"0",0.0617922528311424
"A14","36","A32","A65","A43",45,"A121",0,"20to40",2,4,2,3,4,1,"0",0.0682459032592432
"A12","12","A32","A61","A42",34,"A121",0,"lessthan20",1,2,2,2,0,1,"0",0.293217983091965
"A14","6","A34","A61","A40",45,"A124",0,"lessthan20",1,4,4,0,0,4,"0",0.108231769142444
"A14","18","A34","A61","A43",26,"A123",0,"lessthan20",1,4,4,3,0,3,"0",0.104900933284217
"A14","12","A34","A63","A42",37,"A123",0,"lessthan20",1,4,4,2,2,3,"0",0.0617922528311424
"A14","36","A34","A65","A41",42,"A124",0,"20to40",2,4,4,1,4,4,"0",0.0755802511482029
"A14","39","A32","A63","A41",24,"A123",0,"20to40",2,4,2,1,2,3,"0",0.205337588017649
"A11","36","A34","A61","A42",23,"A124",1,"20to40",2,1,4,2,0,4,"1",0.585353879446754
"A12","12","A34","A62","A41",44,"A122",0,"lessthan20",1,2,4,1,1,2,"0",0.155373510437897
"A14","18","A34","A63","A43",32,"A122",0,"lessthan20",1,4,4,3,2,2,"0",0.0510460409159777
"A11","30","A32","A64","A42",57,"A122",0,"20to40",2,1,2,2,3,2,"0",0.363500147801646
"A14","12","A34","A61","A40",61,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.0430261502523616
"A11","42","A33","A61","A43",26,"A122",1,"morethan40",3,1,3,3,0,2,"1",0.643940241479511
"A12","48","A33","A61","A46",50,"A124",1,"morethan40",3,2,3,6,0,4,"1",0.545223060802959
"A12","15","A32","A62","A45",25,"A121",0,"lessthan20",1,2,2,5,1,1,"0",0.267088683837234
"A11","14","A32","A61","A40",22,"A124",0,"lessthan20",1,1,2,0,0,4,"0",0.658292387255499
"A14","18","A34","A61","A40",30,"A122",0,"lessthan20",1,4,4,0,0,2,"0",0.0812388805209071
"A14","12","A32","A64","A41",55,"A122",0,"lessthan20",1,4,2,1,3,2,"0",0.0628860787012046
"A11","24","A33","A61","A43",48,"A121",1,"20to40",2,1,3,3,0,1,"1",0.397652289376338
"A12","48","A32","A61","A49",23,"A123",1,"morethan40",3,2,2,9,0,3,"1",0.649891825104751
"A11","42","A32","A61","A42",45,"A122",0,"morethan40",3,1,2,2,0,2,"0",0.67081210962346
"A13","15","A32","A61","A46",40,"A123",0,"lessthan20",1,3,2,6,0,3,"0",0.257461701393414
"A11","42","A32","A65","A43",30,"A123",1,"morethan40",3,1,2,3,4,3,"1",0.570774361880419
"A11","21","A32","A64","A43",29,"A123",0,"20to40",2,1,2,3,3,3,"0",0.516323140691959
"A12","12","A32","A64","A40",22,"A121",0,"lessthan20",1,2,2,0,3,1,"0",0.204964676491627
"A11","33","A34","A63","A42",23,"A123",1,"20to40",2,1,4,2,2,3,"1",0.412607090551634
"A14","24","A32","A65","A43",25,"A123",0,"20to40",2,4,2,3,4,3,"0",0.138673083558862
"A14","6","A34","A65","A43",36,"A124",0,"lessthan20",1,4,4,3,4,4,"0",0.0523185092852793
"A13","12","A32","A61","A43",24,"A123",0,"lessthan20",1,3,2,3,0,3,"0",0.307341474572657
"A14","12","A32","A61","A42",26,"A121",0,"lessthan20",1,4,2,2,0,1,"0",0.127536301772234
"A11","15","A32","A61","A40",23,"A123",0,"lessthan20",1,1,2,0,0,3,"0",0.594592343764376
"A12","18","A34","A61","A43",48,"A121",0,"lessthan20",1,2,4,3,0,1,"0",0.140919280545722
"A11","24","A32","A61","A43",30,"A123",1,"20to40",2,1,2,3,0,3,"1",0.670392447208639
"A12","15","A32","A62","A45",22,"A121",0,"lessthan20",1,2,2,5,1,1,"0",0.275063624755992
"A12","24","A32","A63","A41",28,"A123",1,"20to40",2,2,2,1,2,3,"1",0.436265763497898
"A14","48","A34","A65","A41",35,"A124",0,"morethan40",3,4,4,1,4,4,"0",0.123762135482652
"A14","24","A32","A64","A41",28,"A123",0,"20to40",2,4,2,1,3,3,"0",0.164317946705796
"A13","6","A34","A61","A46",50,"A122",0,"lessthan20",1,3,4,6,0,2,"0",0.101373106836237
"A14","15","A31","A62","A43",34,"A123",0,"lessthan20",1,4,1,3,1,3,"0",0.201438124031257
"A12","8","A32","A61","A43",44,"A121",0,"lessthan20",1,2,2,3,0,1,"0",0.264093339994666
"A13","24","A32","A61","A42",26,"A123",0,"20to40",2,3,2,2,0,3,"0",0.406967214633599
"A14","30","A32","A63","A43",30,"A123",0,"20to40",2,4,2,3,2,3,"0",0.189249660632454
"A11","48","A32","A61","A40",46,"A124",1,"morethan40",3,1,2,0,0,4,"1",0.775185312567434
"A14","48","A31","A61","A49",27,"A121",0,"morethan40",3,4,1,9,0,1,"0",0.323007545948843
"A12","18","A32","A61","A43",32,"A121",0,"lessthan20",1,2,2,3,0,1,"0",0.296639762728764
"A12","13","A32","A61","A43",23,"A122",0,"lessthan20",1,2,2,3,0,2,"0",0.381542424573276
"A14","24","A33","A61","A49",32,"A124",0,"20to40",2,4,3,9,0,4,"0",0.229513642414742
"A12","36","A33","A61","A49",30,"A121",1,"20to40",2,2,3,9,0,1,"1",0.307640415109515
"A12","48","A32","A62","A40",24,"A122",1,"morethan40",3,2,2,0,1,2,"1",0.5549185300897
"A11","12","A32","A61","A40",26,"A121",1,"lessthan20",1,1,2,0,0,1,"1",0.456139790462032
"A12","18","A34","A61","A42",31,"A121",1,"lessthan20",1,2,4,2,0,1,"1",0.172430078501662
"A12","9","A31","A61","A41",74,"A124",1,"lessthan20",1,2,1,1,0,4,"1",0.434080854257566
"A11","42","A34","A61","A45",65,"A123",0,"morethan40",3,1,4,5,0,3,"0",0.485408232943217
"A11","24","A31","A61","A43",24,"A123",1,"20to40",2,1,1,3,0,3,"1",0.760462114884034
"A14","12","A32","A61","A46",41,"A123",1,"lessthan20",1,4,2,6,0,3,"1",0.161375202137853
"A14","24","A32","A61","A43",26,"A122",0,"20to40",2,4,2,3,0,2,"0",0.22765492638465
"A14","18","A32","A61","A42",47,"A122",0,"lessthan20",1,4,2,2,0,2,"0",0.12496821360073
"A12","8","A32","A61","A49",26,"A121",0,"lessthan20",1,2,2,9,0,1,"0",0.300410478006185
"A12","54","A30","A61","A49",58,"A124",1,"morethan40",3,2,0,9,0,4,"1",0.756941336564883
"A12","24","A32","A65","A42",48,"A122",0,"20to40",2,2,2,2,4,2,"0",0.225507076916936
"A14","36","A34","A61","A43",31,"A123",0,"20to40",2,4,4,3,0,3,"0",0.146956630426083
"A13","12","A32","A61","A43",24,"A123",0,"lessthan20",1,3,2,3,0,3,"0",0.307341474572657
"A14","30","A34","A61","A43",25,"A123",0,"20to40",2,4,4,3,0,3,"0",0.15736739378302
"A12","48","A31","A61","A49",59,"A124",1,"morethan40",3,2,1,9,0,4,"1",0.680919271859996
"A12","36","A34","A61","A41",34,"A123",0,"20to40",2,2,4,1,0,3,"0",0.34810440706432
"A14","24","A32","A61","A41",35,"A123",0,"20to40",2,4,2,1,0,3,"0",0.256827188066643
"A12","12","A32","A65","A42",25,"A122",1,"lessthan20",1,2,2,2,4,2,"1",0.201502971397051
"A11","6","A32","A61","A40",41,"A121",0,"lessthan20",1,1,2,0,0,1,"0",0.406680444891945
"A14","12","A32","A65","A41",26,"A123",0,"lessthan20",1,4,2,1,4,3,"0",0.0935178595691086
"A13","15","A32","A61","A49",26,"A122",0,"lessthan20",1,3,2,9,0,2,"0",0.238401922723102
"A13","15","A32","A61","A49",26,"A122",0,"lessthan20",1,3,2,9,0,2,"0",0.238401922723102
"A14","36","A34","A61","A40",37,"A123",0,"20to40",2,4,4,0,0,3,"0",0.140875328449734
"A12","36","A32","A62","A46",47,"A124",1,"20to40",2,2,2,6,1,4,"1",0.478612389731214
"A14","24","A34","A65","A43",53,"A122",0,"20to40",2,4,4,3,4,2,"0",0.0394911550571595
"A14","12","A34","A65","A43",49,"A121",0,"lessthan20",1,4,4,3,4,1,"0",0.0208497649123158
"A14","24","A32","A64","A41",28,"A123",0,"20to40",2,4,2,1,3,3,"0",0.164317946705796
"A14","24","A32","A65","A41",48,"A124",0,"20to40",2,4,2,1,4,4,"0",0.135212298151223
"A14","24","A33","A61","A40",60,"A124",0,"20to40",2,4,3,0,0,4,"0",0.183367217856668
"A11","36","A32","A61","A42",30,"A122",0,"20to40",2,1,2,2,0,2,"0",0.613288598480703
"A11","24","A30","A61","A42",23,"A124",1,"20to40",2,1,0,2,0,4,"1",0.858502522647839
"A14","6","A32","A61","A42",32,"A122",1,"lessthan20",1,4,2,2,0,2,"1",0.1487563935262
"A11","6","A32","A63","A41",23,"A122",0,"lessthan20",1,1,2,1,2,2,"0",0.419345819557454
"A14","9","A34","A61","A42",31,"A123",0,"lessthan20",1,4,4,2,0,3,"0",0.0996844359125184
"A12","24","A32","A61","A41",23,"A123",1,"20to40",2,2,2,1,0,3,"1",0.562095803101346
"A12","12","A32","A61","A43",27,"A121",0,"lessthan20",1,2,2,3,0,1,"0",0.310864694283681
"A14","30","A34","A61","A43",26,"A123",0,"20to40",2,4,4,3,0,3,"0",0.155591545656755
"A11","12","A32","A61","A40",33,"A121",1,"lessthan20",1,1,2,0,0,1,"1",0.432889399146099
"A12","6","A32","A61","A45",22,"A122",0,"lessthan20",1,2,2,5,0,2,"0",0.379785570715878
"A14","21","A32","A65","A41",26,"A123",0,"20to40",2,4,2,1,4,3,"0",0.139565560943772
"A11","20","A34","A61","A42",24,"A122",0,"20to40",2,1,4,2,0,2,"0",0.45334205267289
"A13","24","A32","A61","A42",51,"A124",0,"20to40",2,3,2,2,0,4,"0",0.388501727544928
"A14","21","A34","A61","A41",36,"A123",0,"20to40",2,4,4,1,0,3,"0",0.141238944444626
"A14","12","A34","A61","A40",38,"A122",0,"lessthan20",1,4,4,0,0,2,"0",0.0735587982713867
"A12","24","A32","A63","A41",28,"A123",1,"20to40",2,2,2,1,2,3,"1",0.436265763497898
"A14","24","A34","A62","A49",27,"A122",0,"20to40",2,4,4,9,1,2,"0",0.0956779691843927
"A11","47","A32","A61","A40",35,"A121",0,"morethan40",3,1,2,0,0,1,"0",0.647496186261888
