"","Status_Checking_Acc","Duration_in_Months","Credit_History","Savings_Acc","Purposre_Credit_Taken","Age","Property","Default_On_Payment","Duration_Monthwise","Duration_Dummy","Account_Status","Cedit_History_Dummy","Purpose_for_Credit","Savings_Acc_Dummy","Property_Dummy","Default_On_Payment1","predicted","deciles"
"28876","A14","4","A32","A61","A42",23,"A121",0,"lessthan20",1,4,2,2,0,1,"0",0.132095389083174,8
"28877","A12","18","A33","A61","A45",44,"A121",0,"lessthan20",1,2,3,5,0,1,"0",0.196196848730905,6
"28878","A14","24","A32","A61","A40",28,"A121",0,"20to40",2,4,2,0,0,1,"0",0.185970838333939,7
"28879","A11","24","A31","A61","A42",27,"A123",1,"20to40",2,1,1,2,0,3,"1",0.754971459717443,1
"28880","A13","12","A33","A61","A40",36,"A123",0,"lessthan20",1,3,3,0,0,3,"0",0.212956147076474,6
"28881","A12","24","A32","A61","A40",25,"A123",1,"20to40",2,2,2,0,0,3,"1",0.558041379386068,2
"28882","A11","15","A32","A61","A40",23,"A123",0,"lessthan20",1,1,2,0,0,3,"0",0.594592343764376,2
"28883","A12","9","A32","A65","A40",33,"A121",0,"lessthan20",1,2,2,0,4,1,"0",0.151496584620839,7
"28884","A11","12","A33","A61","A40",43,"A121",0,"lessthan20",1,1,3,0,0,1,"0",0.31666454808807,4
"28885","A14","20","A34","A65","A40",44,"A121",0,"20to40",2,4,4,0,4,1,"0",0.0356331108533412,10
"28886","A14","24","A34","A61","A42",40,"A122",0,"20to40",2,4,4,2,0,2,"0",0.106351393591419,8
"28887","A14","30","A32","A65","A43",58,"A123",0,"20to40",2,4,2,3,4,3,"0",0.0936091626045724,9
"28888","A11","18","A30","A61","A49",31,"A122",0,"lessthan20",1,1,0,9,0,2,"0",0.657252407807996,1
"28889","A14","30","A32","A65","A43",58,"A123",0,"20to40",2,4,2,3,4,3,"0",0.0936091626045724,9
"28890","A14","22","A32","A63","A43",40,"A123",0,"20to40",2,4,2,3,2,3,"0",0.169463443224159,7
"28891","A14","36","A34","A61","A40",25,"A121",1,"20to40",2,4,4,0,0,1,"1",0.102928397586225,9
"28892","A14","36","A32","A62","A49",31,"A123",0,"20to40",2,4,2,9,1,3,"0",0.212202652051476,6
"28893","A13","6","A34","A61","A40",46,"A121",0,"lessthan20",1,3,4,0,0,1,"0",0.0890912301079453,9
"28894","A11","12","A32","A61","A42",30,"A122",0,"lessthan20",1,1,2,2,0,2,"0",0.502160237173712,3
"28895","A14","10","A32","A62","A40",35,"A121",0,"lessthan20",1,4,2,0,1,1,"0",0.096001166602767,9
"28896","A14","6","A32","A61","A43",51,"A122",0,"lessthan20",1,4,2,3,0,2,"0",0.118107962255255,8
"28897","A14","10","A32","A61","A43",38,"A122",0,"lessthan20",1,4,2,3,0,2,"0",0.137576496307044,8
"28898","A12","12","A32","A62","A40",23,"A122",1,"lessthan20",1,2,2,0,1,2,"1",0.338269884003077,4
"28899","A12","18","A32","A61","A41",21,"A123",0,"lessthan20",1,2,2,1,0,3,"0",0.456129238371315,3
"28900","A13","24","A32","A61","A43",25,"A123",0,"20to40",2,3,2,3,0,3,"0",0.407691722194494,4
"28901","A11","24","A32","A61","A41",34,"A124",0,"20to40",2,1,2,1,0,4,"0",0.718353017712864,1
"28902","A11","27","A34","A61","A49",43,"A123",0,"20to40",2,1,4,9,0,3,"0",0.436170146283417,3
"28903","A14","12","A32","A62","A43",28,"A121",0,"lessthan20",1,4,2,3,1,1,"0",0.10159307888736,9
"28904","A12","36","A30","A61","A49",61,"A124",1,"20to40",2,2,0,9,0,4,"1",0.655454898501631,1
"28905","A14","24","A32","A61","A43",32,"A123",0,"20to40",2,4,2,3,0,3,"0",0.260558309962919,5
"28906","A14","48","A34","A65","A43",47,"A121",0,"morethan40",3,4,4,3,4,1,"0",0.0512999836271809,10
"28907","A11","21","A32","A61","A43",28,"A122",0,"20to40",2,1,2,3,0,2,"0",0.617183878935387,1
"28908","A12","10","A32","A61","A42",31,"A123",0,"lessthan20",1,2,2,2,0,3,"0",0.420449078713159,3
"28909","A14","12","A32","A65","A40",50,"A123",0,"lessthan20",1,4,2,0,4,3,"0",0.0701840346439837,9
"28910","A11","18","A32","A61","A46",27,"A121",1,"lessthan20",1,1,2,6,0,1,"1",0.437315213601538,3
"28911","A11","12","A32","A65","A42",49,"A122",0,"lessthan20",1,1,2,2,4,2,"0",0.245186154806263,6
"28912","A11","36","A32","A61","A42",37,"A122",0,"20to40",2,1,2,2,0,2,"0",0.590728503001459,2
"28913","A14","39","A32","A63","A41",24,"A123",0,"20to40",2,4,2,1,2,3,"0",0.205337588017649,6
"28914","A11","24","A32","A61","A42",24,"A121",0,"20to40",2,1,2,2,0,1,"0",0.570189723165104,2
"28915","A11","18","A34","A61","A45",55,"A124",1,"lessthan20",1,1,4,5,0,4,"1",0.361325159341418,4
"28916","A12","12","A30","A61","A48",31,"A121",0,"lessthan20",1,2,0,8,0,1,"0",0.456831874562127,3
"28917","A14","18","A34","A61","A40",32,"A122",1,"lessthan20",1,4,4,0,0,2,"1",0.079252963750356,9
"28918","A12","12","A32","A62","A49",39,"A121",0,"lessthan20",1,2,2,9,1,1,"0",0.224503106123898,6
"28919","A14","12","A34","A65","A46",61,"A123",0,"lessthan20",1,4,4,6,4,3,"0",0.0286470846169996,10
"28920","A12","24","A33","A65","A42",29,"A122",0,"20to40",2,2,3,2,4,2,"0",0.207057038686236,6
"28921","A14","6","A32","A61","A42",21,"A122",0,"lessthan20",1,4,2,2,0,2,"0",0.168486416200037,7
"28922","A12","24","A33","A61","A42",34,"A122",1,"20to40",2,2,3,2,0,2,"1",0.369919417137217,4
"28923","A13","15","A32","A61","A46",23,"A122",0,"lessthan20",1,3,2,6,0,2,"0",0.251667365999641,5
"28924","A12","36","A30","A61","A49",61,"A124",1,"20to40",2,2,0,9,0,4,"1",0.655454898501631,1
"28925","A14","9","A34","A61","A42",31,"A123",0,"lessthan20",1,4,4,2,0,3,"0",0.0996844359125184,9
"28926","A14","36","A32","A63","A40",36,"A122",0,"20to40",2,4,2,0,2,2,"0",0.146350581923044,7
"28927","A14","24","A34","A64","A40",60,"A121",0,"20to40",2,4,4,0,3,1,"0",0.0357742581992804,10
"28928","A12","9","A32","A65","A42",24,"A123",0,"lessthan20",1,2,2,2,4,3,"0",0.248950724173677,6
"28929","A12","18","A32","A62","A40",30,"A123",0,"lessthan20",1,2,2,0,1,3,"0",0.376146650949145,4
"28930","A12","18","A34","A61","A43",33,"A123",1,"lessthan20",1,2,4,3,0,3,"1",0.252117653711121,5
"28931","A14","30","A31","A65","A41",53,"A121",1,"20to40",2,4,1,1,4,1,"1",0.0881729890420907,9
"28932","A12","48","A33","A65","A49",38,"A124",0,"morethan40",3,2,3,9,4,4,"0",0.362163437469029,4
"28933","A11","60","A33","A61","A49",63,"A124",1,"morethan40",3,1,3,9,0,4,"1",0.634251200408347,1
"28934","A14","39","A32","A63","A41",24,"A123",0,"20to40",2,4,2,1,2,3,"0",0.205337588017649,6
"28935","A11","48","A32","A61","A43",31,"A123",1,"morethan40",3,1,2,3,0,3,"1",0.759332298466383,1
"28936","A11","12","A32","A61","A42",21,"A122",0,"lessthan20",1,1,2,2,0,2,"0",0.53238671404681,2
"28937","A14","24","A34","A64","A43",34,"A123",0,"20to40",2,4,4,3,3,3,"0",0.0789183919514132,9
"28938","A14","12","A34","A63","A40",44,"A121",0,"lessthan20",1,4,4,0,2,1,"0",0.0351624897129325,10
"28939","A14","12","A32","A61","A42",50,"A121",0,"lessthan20",1,4,2,2,0,1,"0",0.0957106363203133,9
"28940","A11","12","A32","A65","A46",23,"A122",0,"lessthan20",1,1,2,6,4,2,"0",0.30651619570004,5
"28941","A11","40","A34","A61","A46",27,"A124",1,"morethan40",3,1,4,6,0,4,"1",0.668559759103221,1
"28942","A12","48","A30","A61","A410",32,"A122",1,"morethan40",3,2,0,10,0,2,"1",0.722485634341095,1
"28943","A12","12","A30","A61","A48",31,"A121",0,"lessthan20",1,2,0,8,0,1,"0",0.456831874562127,3
"28944","A12","27","A32","A61","A49",32,"A122",0,"20to40",2,2,2,9,0,2,"0",0.446629999069552,3
"28945","A11","12","A32","A61","A48",21,"A122",1,"lessthan20",1,1,2,8,0,2,"1",0.516746293589595,2
"28946","A13","12","A32","A61","A43",44,"A123",0,"lessthan20",1,3,2,3,0,3,"0",0.253191814913218,5
"28947","A11","24","A31","A61","A40",29,"A124",1,"20to40",2,1,1,0,0,4,"1",0.798759578564282,1
"28948","A12","9","A34","A61","A42",35,"A123",0,"lessthan20",1,2,4,2,0,3,"0",0.249027611532669,6
"28949","A14","10","A32","A61","A40",64,"A123",0,"lessthan20",1,4,2,0,0,3,"0",0.130702819795296,8
"28950","A14","39","A32","A63","A41",24,"A123",0,"20to40",2,4,2,1,2,3,"0",0.205337588017649,6
"28951","A14","24","A32","A61","A41",35,"A123",0,"20to40",2,4,2,1,0,3,"0",0.256827188066643,5
"28952","A14","18","A32","A65","A40",68,"A123",1,"lessthan20",1,4,2,0,4,3,"1",0.0559330949228929,10
"28953","A14","12","A32","A61","A42",31,"A121",0,"lessthan20",1,4,2,2,0,1,"0",0.120236675184624,8
"28954","A12","24","A34","A61","A410",39,"A123",1,"20to40",2,2,4,10,0,3,"1",0.312441393099258,5
"28955","A14","6","A34","A61","A43",28,"A123",0,"lessthan20",1,4,4,3,0,3,"0",0.102401057279329,9
"28956","A11","18","A32","A61","A42",33,"A123",1,"lessthan20",1,1,2,2,0,3,"1",0.556639641896584,2
"28957","A13","18","A32","A61","A40",23,"A123",0,"lessthan20",1,3,2,0,0,3,"0",0.316962906628643,4
"28958","A12","24","A32","A62","A43",22,"A123",1,"20to40",2,2,2,3,1,3,"1",0.505713227957395,3
"28959","A14","36","A34","A65","A41",30,"A123",0,"20to40",2,4,4,1,4,3,"0",0.0690240846030765,9
"28960","A14","12","A34","A65","A46",37,"A122",0,"lessthan20",1,4,4,6,4,2,"0",0.0304721843389358,10
"28961","A11","24","A32","A65","A41",49,"A124",0,"20to40",2,1,2,1,4,4,"0",0.464317986128286,3
"28962","A14","24","A32","A64","A49",54,"A122",1,"20to40",2,4,2,9,3,2,"1",0.0895506181091407,9
"28963","A14","12","A34","A63","A42",37,"A123",0,"lessthan20",1,4,4,2,2,3,"0",0.0617922528311424,10
"28964","A14","24","A32","A61","A49",25,"A121",0,"20to40",2,4,2,9,0,1,"0",0.177975954484596,7
"28965","A11","18","A34","A61","A40",33,"A121",1,"lessthan20",1,1,4,0,0,1,"1",0.269112435185419,5
"28966","A12","15","A32","A62","A40",28,"A123",1,"lessthan20",1,2,2,0,1,3,"1",0.382481699607567,4
"28967","A13","12","A32","A61","A42",46,"A123",0,"lessthan20",1,3,2,2,0,3,"0",0.25009300993436,5
"28968","A11","6","A34","A65","A43",67,"A121",0,"lessthan20",1,1,4,3,4,1,"0",0.085849740174284,9
"28969","A14","12","A31","A63","A48",35,"A121",0,"lessthan20",1,4,1,8,2,1,"0",0.101476169834434,9
"28970","A14","24","A34","A61","A43",33,"A123",0,"20to40",2,4,4,3,0,3,"0",0.143615335194913,7
"28971","A12","18","A34","A61","A43",48,"A121",0,"lessthan20",1,2,4,3,0,1,"0",0.140919280545722,8
"28972","A14","18","A32","A61","A43",32,"A123",0,"lessthan20",1,4,2,3,0,3,"0",0.183084975086908,7
"28973","A11","24","A32","A65","A40",32,"A124",1,"20to40",2,1,2,0,4,4,"1",0.524032156879533,2
"28974","A14","12","A34","A62","A40",51,"A123",0,"lessthan20",1,4,4,0,1,3,"0",0.0648712724618515,10
"28975","A11","45","A32","A61","A43",23,"A124",1,"morethan40",3,1,2,3,0,4,"1",0.819935762428771,1
"28976","A14","18","A32","A62","A49",24,"A122",0,"lessthan20",1,4,2,9,1,2,"0",0.126828897787854,8
"28977","A12","24","A34","A61","A42",25,"A123",1,"20to40",2,2,4,2,0,3,"1",0.373613087282339,4
"28978","A14","12","A32","A61","A40",49,"A121",0,"lessthan20",1,4,2,0,0,1,"0",0.0987261124119441,9
"28979","A14","15","A34","A63","A43",47,"A122",0,"lessthan20",1,4,4,3,2,2,"0",0.04211011839683,10
"28980","A14","24","A33","A61","A49",27,"A123",1,"20to40",2,4,3,9,0,3,"1",0.19733330929631,6
"28981","A14","24","A34","A62","A43",36,"A121",0,"20to40",2,4,4,3,1,1,"0",0.0715032903923432,9
"28982","A11","15","A32","A61","A49",22,"A122",0,"lessthan20",1,1,2,9,0,2,"0",0.510774089772476,2
"28983","A12","30","A32","A61","A40",24,"A124",1,"20to40",2,2,2,0,0,4,"1",0.623851346892928,1
"28984","A12","18","A32","A64","A49",35,"A122",0,"lessthan20",1,2,2,9,3,2,"0",0.203384517720986,6
"28985","A14","9","A34","A61","A40",30,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.063870939869242,10
"28986","A14","12","A34","A61","A42",22,"A122",0,"lessthan20",1,4,4,2,0,2,"0",0.0879517152641342,9
"28987","A12","12","A32","A64","A42",19,"A121",0,"lessthan20",1,2,2,2,3,1,"0",0.208153383344594,6
"28988","A14","24","A32","A61","A41",29,"A124",0,"20to40",2,4,2,1,0,4,"0",0.326833132496486,4
"28989","A11","24","A31","A63","A42",30,"A124",1,"20to40",2,1,1,2,2,4,"1",0.712071632307962,1
"28990","A11","6","A34","A65","A40",44,"A121",0,"lessthan20",1,1,4,0,4,1,"0",0.116645057035794,8
"28991","A13","24","A34","A64","A49",36,"A121",0,"20to40",2,3,4,9,3,1,"0",0.0765692255102716,9
"28992","A12","12","A32","A65","A42",25,"A122",1,"lessthan20",1,2,2,2,4,2,"1",0.201502971397051,6
"28993","A14","15","A34","A61","A42",24,"A123",0,"lessthan20",1,4,4,2,0,3,"0",0.108461184180215,8
"28994","A14","15","A32","A61","A41",33,"A123",0,"lessthan20",1,4,2,1,0,3,"0",0.184202153466653,7
"28995","A12","24","A32","A62","A43",22,"A123",1,"20to40",2,2,2,3,1,3,"1",0.505713227957395,3
"28996","A13","36","A32","A61","A43",31,"A123",0,"20to40",2,3,2,3,0,3,"0",0.388352922767616,4
"28997","A14","24","A32","A62","A40",41,"A121",0,"20to40",2,4,2,0,1,1,"0",0.133463432838212,8
"28998","A11","24","A32","A61","A43",32,"A122",1,"20to40",2,1,2,3,0,2,"1",0.604391138143452,2
"28999","A14","6","A32","A61","A43",29,"A121",0,"lessthan20",1,4,2,3,0,1,"0",0.121988218671545,8
"29000","A11","15","A33","A61","A42",27,"A122",0,"lessthan20",1,1,3,2,0,2,"0",0.421766567417244,3
"29001","A12","21","A32","A62","A49",61,"A123",1,"20to40",2,2,2,9,1,3,"1",0.36248914239926,4
"29002","A12","6","A31","A62","A40",32,"A122",1,"lessthan20",1,2,1,0,1,2,"1",0.394706244058502,4
"29003","A14","18","A34","A61","A42",28,"A124",0,"lessthan20",1,4,4,2,0,4,"0",0.129982148889797,8
"29004","A14","36","A33","A61","A43",34,"A121",0,"20to40",2,4,3,3,0,1,"0",0.124224477554718,8
"29005","A12","18","A33","A65","A40",43,"A123",0,"lessthan20",1,2,3,0,4,3,"0",0.154012804301566,7
"29006","A11","12","A30","A61","A45",28,"A121",1,"lessthan20",1,1,0,5,0,1,"1",0.616328131396181,1
"29007","A14","7","A33","A65","A43",36,"A124",0,"lessthan20",1,4,3,3,4,4,"0",0.0736355977354302,9
"29008","A11","15","A32","A61","A40",23,"A123",0,"lessthan20",1,1,2,0,0,3,"0",0.594592343764376,2
"29009","A14","12","A34","A61","A49",42,"A123",1,"lessthan20",1,4,4,9,0,3,"1",0.0815176682929131,9
"29010","A11","15","A34","A61","A42",25,"A122",0,"lessthan20",1,1,4,2,0,2,"0",0.34228084029674,4
"29011","A12","54","A30","A61","A49",58,"A124",1,"morethan40",3,2,0,9,0,4,"1",0.756941336564883,1
"29012","A12","9","A32","A61","A43",27,"A123",0,"lessthan20",1,2,2,3,0,3,"0",0.431050472870803,3
"29013","A11","24","A31","A61","A42",55,"A122",1,"20to40",2,1,1,2,0,2,"1",0.619949045309801,1
"29014","A14","18","A32","A61","A43",33,"A121",0,"lessthan20",1,4,2,3,0,1,"0",0.116340332466062,8
"29015","A12","12","A34","A61","A40",47,"A121",0,"lessthan20",1,2,4,0,0,1,"0",0.146432213251881,7
"29016","A14","33","A33","A61","A49",26,"A123",0,"20to40",2,4,3,9,0,3,"0",0.199473034147535,6
"29017","A11","24","A32","A65","A42",20,"A123",1,"20to40",2,1,2,2,4,3,"1",0.494372732924563,3
"29018","A12","36","A31","A65","A44",29,"A124",0,"20to40",2,2,1,4,4,4,"0",0.471009692586797,3
"29019","A12","12","A32","A61","A43",23,"A121",1,"lessthan20",1,2,2,3,0,1,"1",0.322509438251948,4
"29020","A11","6","A34","A61","A42",44,"A121",1,"lessthan20",1,1,4,2,0,1,"1",0.237210844592347,6
"29021","A14","15","A33","A64","A42",30,"A122",0,"lessthan20",1,4,3,2,3,2,"0",0.0606477447451293,10
"29022","A12","11","A32","A64","A42",20,"A121",0,"lessthan20",1,2,2,2,3,1,"0",0.205944499754414,6
"29023","A14","24","A32","A61","A41",38,"A123",0,"20to40",2,4,2,1,0,3,"0",0.249199224773502,6
"29024","A11","6","A32","A63","A41",23,"A122",0,"lessthan20",1,1,2,1,2,2,"0",0.419345819557454,3
"29025","A12","12","A32","A62","A49",23,"A121",0,"lessthan20",1,2,2,9,1,1,"0",0.264181369097296,5
"29026","A12","9","A32","A63","A43",66,"A121",0,"lessthan20",1,2,2,3,2,1,"0",0.146849844671739,7
"29027","A13","24","A34","A65","A43",31,"A123",0,"20to40",2,3,4,3,4,3,"0",0.112969199457386,8
"29028","A14","15","A32","A63","A44",36,"A122",0,"lessthan20",1,4,2,4,2,2,"0",0.094675026938708,9
"29029","A14","24","A34","A61","A45",44,"A124",0,"20to40",2,4,4,5,0,4,"0",0.155089748790519,7
"29030","A14","12","A34","A61","A46",57,"A124",0,"lessthan20",1,4,4,6,0,4,"0",0.0884185174624241,9
"29031","A12","8","A32","A61","A49",26,"A121",0,"lessthan20",1,2,2,9,0,1,"0",0.300410478006185,5
"29032","A12","12","A32","A61","A45",30,"A123",1,"lessthan20",1,2,2,5,0,3,"1",0.41609246923377,4
"29033","A12","12","A34","A62","A40",27,"A123",0,"lessthan20",1,2,4,0,1,3,"0",0.232431526415188,6
"29034","A12","36","A32","A61","A43",24,"A123",0,"20to40",2,2,2,3,0,3,"0",0.553620981866217,2
"29035","A13","24","A32","A61","A42",26,"A121",0,"20to40",2,3,2,2,0,1,"0",0.290072821134109,5
"29036","A12","18","A34","A61","A42",40,"A122",0,"lessthan20",1,2,4,2,0,2,"0",0.193046866125571,6
"29037","A14","18","A34","A61","A40",30,"A122",0,"lessthan20",1,4,4,0,0,2,"0",0.0812388805209071,9
"29038","A14","11","A34","A61","A40",39,"A122",0,"lessthan20",1,4,4,0,0,2,"0",0.0726471692891962,9
"29039","A14","12","A34","A61","A43",35,"A122",0,"lessthan20",1,4,4,3,0,2,"0",0.0741747196616847,9
"29040","A11","36","A32","A61","A42",37,"A122",0,"20to40",2,1,2,2,0,2,"0",0.590728503001459,2
"29041","A13","36","A32","A61","A43",23,"A121",0,"20to40",2,3,2,3,0,1,"0",0.296270544565022,5
"29042","A13","15","A32","A61","A49",26,"A122",0,"lessthan20",1,3,2,9,0,2,"0",0.238401922723102,6
"29043","A14","30","A34","A65","A43",40,"A123",0,"20to40",2,4,4,3,4,3,"0",0.0596798675648509,10
"29044","A11","24","A32","A61","A40",45,"A121",1,"20to40",2,1,2,0,0,1,"1",0.505248275550803,3
"29045","A14","6","A32","A63","A45",23,"A121",0,"lessthan20",1,4,2,5,2,1,"0",0.0868554242809629,9
"29046","A11","12","A32","A61","A43",20,"A121",0,"lessthan20",1,1,2,3,0,1,"0",0.468410367248837,3
"29047","A14","18","A34","A64","A43",46,"A123",0,"lessthan20",1,4,4,3,3,3,"0",0.0443152069317475,10
"29048","A11","12","A32","A61","A46",40,"A123",1,"lessthan20",1,1,2,6,0,3,"1",0.522869994743526,2
"29049","A11","6","A34","A61","A40",40,"A121",0,"lessthan20",1,1,4,0,0,1,"0",0.250995585288351,5
"29050","A12","12","A32","A61","A42",37,"A122",1,"lessthan20",1,2,2,2,0,2,"1",0.34053481395852,4
"29051","A12","20","A33","A61","A410",29,"A123",0,"20to40",2,2,3,10,0,3,"0",0.428087261850922,3
"29052","A11","21","A34","A61","A40",65,"A121",0,"20to40",2,1,4,0,0,1,"0",0.273458104920233,5
"29053","A11","48","A34","A61","A41",58,"A124",1,"morethan40",3,1,4,1,0,4,"1",0.583428635362702,2
"29054","A12","12","A32","A61","A43",22,"A123",0,"lessthan20",1,2,2,3,0,3,"0",0.447618973134124,3
"29055","A12","48","A32","A65","A410",40,"A124",0,"morethan40",3,2,2,10,4,4,"0",0.440577481109594,3
"29056","A11","24","A34","A64","A43",57,"A122",0,"20to40",2,1,4,3,3,2,"0",0.214212849029961,6
"29057","A14","24","A33","A63","A49",44,"A123",0,"20to40",2,4,3,9,2,3,"0",0.111997424014188,8
"29058","A14","6","A34","A62","A40",52,"A123",0,"lessthan20",1,4,4,0,1,3,"0",0.0640598650247403,10
"29059","A11","12","A32","A61","A42",38,"A122",0,"lessthan20",1,1,2,2,0,2,"0",0.475272110321846,3
"29060","A14","24","A32","A65","A43",25,"A123",0,"20to40",2,4,2,3,4,3,"0",0.138673083558862,8
"29061","A14","36","A32","A65","A43",25,"A123",0,"20to40",2,4,2,3,4,3,"0",0.138673083558862,8
"29062","A14","21","A33","A63","A49",41,"A121",1,"20to40",2,4,3,9,2,1,"1",0.0725172573633465,9
"29063","A14","18","A31","A61","A40",39,"A124",1,"lessthan20",1,4,1,0,0,4,"1",0.281988579118768,5
"29064","A14","12","A32","A64","A41",55,"A122",0,"lessthan20",1,4,2,1,3,2,"0",0.0628860787012046,10
"29065","A11","24","A32","A61","A43",28,"A123",0,"20to40",2,1,2,3,0,3,"0",0.67631079190678,1
"29066","A12","30","A32","A61","A42",22,"A122",0,"20to40",2,2,2,2,0,2,"0",0.498354155100745,3
"29067","A14","24","A32","A61","A43",28,"A123",0,"20to40",2,4,2,3,0,3,"0",0.271059828593029,5
"29068","A12","18","A32","A61","A40",28,"A121",0,"lessthan20",1,2,2,0,0,1,"0",0.314713365734181,5
"29069","A11","12","A32","A61","A43",20,"A121",0,"lessthan20",1,1,2,3,0,1,"0",0.468410367248837,3
"29070","A14","10","A32","A65","A41",31,"A121",0,"lessthan20",1,4,2,1,4,1,"0",0.0543101735112801,10
"29071","A12","48","A33","A65","A49",38,"A124",0,"morethan40",3,2,3,9,4,4,"0",0.362163437469029,4
"29072","A13","10","A32","A61","A40",37,"A122",0,"lessthan20",1,3,2,0,0,2,"0",0.228750612512257,6
"29073","A12","9","A32","A61","A42",29,"A123",1,"lessthan20",1,2,2,2,0,3,"1",0.427019544175051,3
"29074","A14","9","A34","A65","A46",41,"A122",0,"lessthan20",1,4,4,6,4,2,"0",0.0289217948727626,10
"29075","A11","30","A34","A62","A41",24,"A123",0,"20to40",2,1,4,1,1,3,"0",0.465845033209523,3
"29076","A13","9","A30","A61","A43",34,"A123",1,"lessthan20",1,3,0,3,0,3,"1",0.445699730405187,3
"29077","A11","15","A30","A61","A40",33,"A123",1,"lessthan20",1,1,0,0,0,3,"1",0.726611791152464,1
"29078","A11","18","A34","A61","A45",55,"A124",1,"lessthan20",1,1,4,5,0,4,"1",0.361325159341418,4
"29079","A14","18","A32","A62","A49",24,"A122",0,"lessthan20",1,4,2,9,1,2,"0",0.126828897787854,8
"29080","A14","20","A34","A65","A40",44,"A121",0,"20to40",2,4,4,0,4,1,"0",0.0356331108533412,10
"29081","A12","9","A34","A64","A46",32,"A124",1,"lessthan20",1,2,4,6,3,4,"1",0.181815255825138,7
"29082","A14","36","A33","A61","A43",34,"A121",0,"20to40",2,4,3,3,0,1,"0",0.124224477554718,8
"29083","A12","6","A31","A62","A40",32,"A122",1,"lessthan20",1,2,1,0,1,2,"1",0.394706244058502,4
"29084","A11","33","A34","A63","A42",23,"A123",1,"20to40",2,1,4,2,2,3,"1",0.412607090551634,4
"29085","A14","12","A34","A63","A42",37,"A123",0,"lessthan20",1,4,4,2,2,3,"0",0.0617922528311424,10
"29086","A14","36","A32","A65","A43",45,"A121",0,"20to40",2,4,2,3,4,1,"0",0.0682459032592432,10
"29087","A12","12","A32","A61","A42",34,"A121",0,"lessthan20",1,2,2,2,0,1,"0",0.293217983091965,5
"29088","A14","6","A34","A61","A40",45,"A124",0,"lessthan20",1,4,4,0,0,4,"0",0.108231769142444,8
"29089","A14","18","A34","A61","A43",26,"A123",0,"lessthan20",1,4,4,3,0,3,"0",0.104900933284217,8
"29090","A14","12","A34","A63","A42",37,"A123",0,"lessthan20",1,4,4,2,2,3,"0",0.0617922528311424,10
"29091","A14","36","A34","A65","A41",42,"A124",0,"20to40",2,4,4,1,4,4,"0",0.0755802511482029,9
"29092","A14","39","A32","A63","A41",24,"A123",0,"20to40",2,4,2,1,2,3,"0",0.205337588017649,6
"29093","A11","36","A34","A61","A42",23,"A124",1,"20to40",2,1,4,2,0,4,"1",0.585353879446754,2
"29094","A12","12","A34","A62","A41",44,"A122",0,"lessthan20",1,2,4,1,1,2,"0",0.155373510437897,7
"29095","A14","18","A34","A63","A43",32,"A122",0,"lessthan20",1,4,4,3,2,2,"0",0.0510460409159777,10
"29096","A11","30","A32","A64","A42",57,"A122",0,"20to40",2,1,2,2,3,2,"0",0.363500147801646,4
"29097","A14","12","A34","A61","A40",61,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.0430261502523616,10
"29098","A11","42","A33","A61","A43",26,"A122",1,"morethan40",3,1,3,3,0,2,"1",0.643940241479511,1
"29099","A12","48","A33","A61","A46",50,"A124",1,"morethan40",3,2,3,6,0,4,"1",0.545223060802959,2
"29100","A12","15","A32","A62","A45",25,"A121",0,"lessthan20",1,2,2,5,1,1,"0",0.267088683837234,5
